plate,well,compound,path,nuclei,C1,C2,C3,C4,C5,C6,moa
P015076,H08,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s1_w1ADF2B7F1-F0BB-4BDE-BDB5-A37E5E4C2CB2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s1_w2A74A45D8-3575-4135-B922-C9047B4CA6FC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s1_w32EE79E90-CD1A-4F4A-AAB2-A11B54108D21.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s1_w453D72A78-0ACE-482F-9A99-A6C2661F0052.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s1_w56C6756E8-2584-43A0-BB20-54E4DFB1CAC9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s1_w6E33D0A9C-81FA-4522-9FE0-B8B8C4A9B776.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s1_w7CD633B17-CABC-4857-8B2E-7D5635CC1C45.tif,retinoid receptor agonist
P015076,H08,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s2_w1E0093678-7D6A-41F0-9075-E5F1D94B6A78.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s2_w2319EF9C0-C9CF-4F2C-A809-B49AE701ED40.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s2_w325290A6B-AC99-4063-984A-CFC59D0A4955.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s2_w43DAD6BB1-BF63-4E86-BBE5-6BD6453715F6.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s2_w557CA6E5C-8AA9-4375-8260-FB01641C1E75.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s2_w64BB45389-BF39-4EB1-B214-73FDEA143B1B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s2_w7D5B895F4-4429-4A77-BA2A-D561DCE67017.tif,retinoid receptor agonist
P015076,H08,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s3_w152F23FB8-CCFB-483F-8CD9-CAFA1323F697.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s3_w2CFE199F0-3801-4526-A358-842E1CE576E3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s3_w35B7EE398-5A93-4728-9047-B7A4549D27AF.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s3_w4B7D30020-99BA-42F4-B035-F782221DB749.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s3_w58DEC6237-316A-42D4-A141-3C00A3673388.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s3_w67F5BB2A7-933A-45FF-99B8-D624223F671C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s3_w7AEBD7ECE-2CCF-42D5-8B06-D56FA1405FC5.tif,retinoid receptor agonist
P015076,H08,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s4_w15E121E47-0807-4992-8079-220A2420A827.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s4_w254D19408-E38D-494A-A87E-9E99F638B83F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s4_w326CB5396-749A-4CCB-81A3-BF9968844D35.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s4_w447C30DA2-40F3-4BC5-A39A-A5CC57AE9E51.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s4_w559FEDC7B-96E2-4D69-ADD5-28DE8433E534.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s4_w69B34D7C8-5873-4213-9C3D-5089D8EBE9DE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s4_w781E9D11A-887F-47A0-B8FC-F02D6314388D.tif,retinoid receptor agonist
P015076,H08,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s5_w1EE5099A7-F14D-482B-A1DA-B0B5206B9AF4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s5_w201FEFD6C-F31D-48EB-9E00-5BEC9DAB623B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s5_w34D82D3F5-8C68-4198-AB86-64A63D1C5971.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s5_w4357B9531-FC26-4D9C-BCF5-22FAEF015742.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s5_w5004F2299-3449-4C52-822A-BC2BC75A92CB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s5_w630BFC0D3-544F-4902-8F6B-4ADC7F2C1D11.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s5_w7AA8489E3-31BE-4FD6-8B1A-F2525F0D6C9B.tif,retinoid receptor agonist
P015076,H13,CBK041182,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s1_w14B9CE07E-078A-4CC1-9F8B-B4E8E02CB0B3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s1_w2A2F598D6-5F48-49DF-8CC7-B5143AF63CAD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s1_w3BB530D7A-926E-421B-9AA7-7AF41EF422D4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s1_w4EB1FF80A-EA7B-4E04-A0FE-9306F3FF88A5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s1_w5494A626F-CFE6-457A-B235-6D0FFCEBB77F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s1_w67E503FD5-D87B-4033-8201-276CC97F2E9D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s1_w7C2900FFA-1B75-4609-AA85-C18BF6D74A67.tif,topoisomerase inhibitor
P015076,H13,CBK041182,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s2_w16B216E64-09DF-4FDF-840F-53B2C4912330.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s2_w24E559367-1B9E-4471-BB05-DCDA20396450.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s2_w336E026D5-6966-49DA-A3FF-161BC5B6F534.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s2_w42C535A5B-04ED-4754-9BAD-C33A316C2F5B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s2_w54E868AB8-F27D-4D80-A1B2-F511B68D1E5F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s2_w6E1C22318-C7B6-4FA5-9B7E-CD41220DDCDC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s2_w74656EA53-F54B-4B22-883B-DD216CCFA193.tif,topoisomerase inhibitor
P015076,H13,CBK041182,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s3_w1F25C9F38-D8D4-4E1A-8ACD-E9ADB6602D1E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s3_w26133DF96-4DAC-42E1-9DC3-0E9CC7349F79.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s3_w33C24D2A8-9E01-4D64-AACA-07E243FCDA09.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s3_w4E28A5761-633C-4551-842C-38C1113A97FA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s3_w5C19D00F0-659D-4B28-9CC2-7F1E403FB368.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s3_w6D94FD404-CBFF-41B8-963C-3523D85AFCD4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s3_w7D614AAA5-96BA-4687-A8D5-563EC50D2777.tif,topoisomerase inhibitor
P015076,H13,CBK041182,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s4_w1048F5B98-ADF7-40E7-AA42-8E61EDF72292.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s4_w2AA11794C-40D5-4CE4-8BB8-90D4D9FC2111.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s4_w3CF268E91-3991-4B78-BA5E-90C63E874CB3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s4_w4DAB8D8B5-371B-4441-A7C0-C9987F85F337.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s4_w5A3CF6DF2-562E-4C2F-8EEB-5CB343087385.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s4_w6F2C556D0-1B37-4B7D-BC89-4EEBDE47DC3D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s4_w71D802ADE-69BF-4A14-A8FE-6155E9F2FDF7.tif,topoisomerase inhibitor
P015076,H13,CBK041182,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s5_w17769A9F5-2A0A-460E-8545-41731B58D8E7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s5_w2CC34B880-E9D0-4598-BEAF-DFDE56220141.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s5_w3585B4222-30D0-469A-A9C9-0EA93200C607.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s5_w4B850211B-CCBE-4D64-949E-CFD1EB3FE886.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s5_w585C062C6-2C88-4804-A2BB-81B2A5E78CF7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s5_w6F3A9BA68-1BB8-4690-AA06-E4BF93A3EC4A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H13_s5_w76278E632-803F-486C-8E43-78DC5F02907B.tif,topoisomerase inhibitor
P015076,I03,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s1_w14DEDA3D2-DF34-409E-AF32-6521BAA57176.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s1_w26346C92B-9778-4932-B6EE-C14F3B24648B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s1_w33DD0427D-16AA-4542-8720-A2FCCCFF3BF1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s1_w4932B1993-12EF-4754-9863-F90EB058CB38.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s1_w53F325938-1447-4381-92E9-C29CBF007EE5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s1_w6BE51130E-4A78-48DD-847C-36AE053943F1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s1_w7A6C3602D-E5FF-4DEE-8906-4BB66F0704BA.tif,retinoid receptor agonist
P015076,I03,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s2_w1475E1217-8B7F-4840-B94A-259C265A0B5D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s2_w265066CE0-5E98-4F51-ABAC-56320A449CFD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s2_w3C1AFB928-9331-4B40-A6B5-5ADCF8A9876E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s2_w4F635DF0D-2763-42CE-8B62-D0844829D101.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s2_w58A9D70A8-E264-4198-AA59-1F3DFAABF266.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s2_w64D90E375-68EF-47AF-BB96-D166F6A29F3F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s2_w7A954189B-702E-4A9E-946B-93FA00F202B2.tif,retinoid receptor agonist
P015076,I03,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s3_w1495A8CF5-50DE-4B10-A781-A19B642BBF9D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s3_w2C1E3A7FC-CDD9-44F1-BE0D-42EC29465336.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s3_w3B975D81E-25E2-48B5-85BC-498BE0B631CC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s3_w4A7C65299-DA27-451C-B466-7CB00284A497.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s3_w59C15E154-1FBC-4A1E-9C86-8FE25074F9D5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s3_w63F764DFF-F49D-4152-BC42-977EBA0BD00E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s3_w758F59EC3-6EF7-4325-825C-2188223AA9FD.tif,retinoid receptor agonist
P015076,I03,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s4_w123EA8449-C53D-43A6-86EB-F93C46505AC8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s4_w206076364-B098-4799-8415-1C7E16F5945D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s4_w3E568113E-DD7D-4890-AC18-2DB40563A29C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s4_w4866DA731-2B08-4A1C-9395-41BAE3995C2F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s4_w516DA7069-516C-4892-AD42-49F609ED73F4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s4_w640B020EC-5F7A-4664-83C6-41CB95FA82FA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s4_w76AADF8F7-25EF-4498-B3FF-0814ABAA235B.tif,retinoid receptor agonist
