plate,well,compound,path,nuclei,C1,C2,C3,C4,C5,C6,moa
P015084,C07,CBK277955,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL/2022-03-15/973,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s1_w19C50C86A-AB91-4D1F-BDF8-6218C53D230D.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s1_w2C996A12F-321A-469D-B050-2BEC0A5C0F33.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s1_w374A09D89-84B3-4219-9ED6-6EB5E9D7BA5B.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s1_w443A0B54C-E01A-4418-9787-B93F3D9D1556.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s1_w58124AA30-E0FD-41B3-A9A2-14687C20E8D8.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s1_w64B2238A2-A6B1-437F-B51C-DE7B8A3B88D7.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s1_w743605A5D-9431-4D42-9AAC-218C6894191B.tif,Aurora kinase inhibitor
P015084,C07,CBK277955,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL/2022-03-15/973,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s2_w1474B8289-D8B2-4C28-938D-EEA051CB1731.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s2_w2E7A8E510-F138-46CF-BF17-051F2E09220E.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s2_w320FD0953-8AB4-4A06-81EF-05BB32B5F111.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s2_w44C778E46-D83B-4A38-99C3-C18AC7975565.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s2_w5F234B999-5C4F-428D-811F-CDC5E0FF8A1C.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s2_w6FB29FF3D-AE29-45F8-AF0E-43C661A2E6E8.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s2_w7067A732B-3674-4C11-8420-E565EDFA2303.tif,Aurora kinase inhibitor
P015084,C07,CBK277955,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL/2022-03-15/973,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s3_w142D9F14E-40E7-4575-BAD4-A382D73CDD24.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s3_w207A73118-D491-46D5-A575-684D3584F295.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s3_w301B5B867-1D43-49A9-93CC-826DD2A5242A.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s3_w416FB4F66-866B-4F54-BBD3-1FB9D1F93D1F.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s3_w54E40D575-32DB-49A6-9243-9B64D7EE3397.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s3_w62890A90E-63A2-4FC2-BE80-1D13C3E24578.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s3_w742C93790-89BF-4858-8BB4-46DAAA371282.tif,Aurora kinase inhibitor
P015084,C07,CBK277955,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL/2022-03-15/973,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s4_w177965CAD-C0A7-41BD-AAE9-FBE46D969912.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s4_w211B1DD32-71F6-4F67-AD01-D67A0BFDBF56.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s4_w344311634-61FA-4F39-AC72-4615D21FDD5E.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s4_w4C59B6CB0-0FB1-4EB4-9DF9-6FB26A39472A.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s4_w59421588F-4C02-4DD5-931E-553D4A37C7BD.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s4_w6B11F914F-D10F-427B-8576-D58EC09296E4.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s4_w787C4902D-19AC-4334-9BAA-83015FAFF86C.tif,Aurora kinase inhibitor
P015084,C07,CBK277955,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL/2022-03-15/973,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s5_w1740556EC-9463-408B-8A3B-80E8316B3BD1.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s5_w20FA601B1-A2BC-43EC-8882-4D2E21FAC4A3.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s5_w3050481B6-DB8A-406A-AC27-6D2A8D99C3F0.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s5_w48F8D3289-BBAF-4F6F-9189-67CC920F073E.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s5_w5AE7F4D2E-380E-4C07-9B1B-3F0396C57B03.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s5_w62A024E81-F2E2-498B-B2F9-5BF3867A241F.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C07_s5_w785368C26-C588-4FBD-85CF-75A7671C1863.tif,Aurora kinase inhibitor
P015084,C13,CBK288285,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL/2022-03-15/973,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s1_w1C457D9AC-3C02-4833-A2E0-C103E1DBD11E.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s1_w27B47D4C0-87C1-420B-80A5-90A033288628.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s1_w36994325D-58E0-4BCE-9B95-B87CA2659796.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s1_w4450EA021-0A89-44A7-B33D-5601083789F4.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s1_w559018BAC-68D1-49D8-9322-C7AE37386A19.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s1_w6F3E37275-93DC-4615-B7C4-107F60259F40.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s1_w784DBF017-2F18-4423-89EC-A8374D060E9D.tif,Aurora kinase inhibitor
P015084,C13,CBK288285,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL/2022-03-15/973,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s2_w1B36E5FF7-8026-4D12-B38E-D40BD8A5F70A.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s2_w21488F1FF-0134-4437-8892-359704BD2F99.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s2_w3ADE390E8-93AC-41E8-AAE3-64FC502E6E07.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s2_w43542535C-BD28-46F3-AAEA-13A5F486A9B8.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s2_w522E65105-589B-4031-964F-C6E3736DAF68.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s2_w698550277-2DFA-42C3-8F45-B83889400162.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s2_w72BB87F7C-4A84-4593-B5EA-DD5EBD9327C3.tif,Aurora kinase inhibitor
P015084,C13,CBK288285,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL/2022-03-15/973,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s3_w14F52C0F8-8065-4D81-BEDE-FDE8E1BDB78D.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s3_w2A479DB99-7298-4135-A4AF-06DB6BF7EDBC.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s3_w3596E987E-2418-4236-9DA1-EF9FE824C96E.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s3_w493450D32-1A7D-472B-8914-3AAAB5A47F65.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s3_w59D0986E9-155B-4EF4-A1A5-EB2E266620E4.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s3_w6EA982224-48EC-400A-B082-AB27BC551BCD.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s3_w7FA8FCAA0-8D9D-456E-85F9-799D086D980A.tif,Aurora kinase inhibitor
P015084,C13,CBK288285,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL/2022-03-15/973,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s4_w144A12F4D-FE36-489A-9942-F0F83A509531.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s4_w25D81F1E0-AD79-4F42-AC70-4ADE401C8131.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s4_w3A1258025-E59A-41E6-9A78-84E200E523C7.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s4_w4D28E7F40-B953-436E-95B6-6F1D2D20F991.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s4_w5D84AC4EF-E013-475B-80BD-B8C11D01948C.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s4_w6FC6CD6C2-8A85-4207-A66A-7B0F648DDFDA.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s4_w7C6CB84EE-AE97-48A7-A9AD-70CA33F475CA.tif,Aurora kinase inhibitor
P015084,C13,CBK288285,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL/2022-03-15/973,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s5_w1D19ABF6E-B18B-4B43-91E2-766AB22AEE07.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s5_w2F9C37BF9-54C5-4A53-ACF2-D995AF7FCE96.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s5_w30EFE51C9-125D-4164-9734-D734F7B2EF4A.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s5_w44A9083BD-8C69-4F11-B698-70A0A9304ED6.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s5_w51A55F587-C3FC-4885-97B9-573D34BEB61E.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s5_w69B646368-CFCC-4268-B012-A770B03D9AFB.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C13_s5_w77E310291-F6A5-48E0-AE08-C36FEB3C63AE.tif,Aurora kinase inhibitor
P015084,C16,CBK277972,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL/2022-03-15/973,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s1_w1C37C9758-E0CC-445C-9208-4EF4456670E5.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s1_w217A8198F-2A6E-4948-8C23-B2A4AF54E1F5.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s1_w3D5A325F8-AA5D-4884-ACB4-3DBC2DD31C57.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s1_w46EB36646-3D21-4026-AEFA-540E731C73C7.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s1_w5FCFE0C1A-C44A-4C6F-B72C-C3B223173C1F.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s1_w638509B0C-4A83-40BC-9583-4C9C659D8892.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s1_w738A40807-A1BB-4C71-896A-39DAD386DBBE.tif,Aurora kinase inhibitor
P015084,C16,CBK277972,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL/2022-03-15/973,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s2_w1C39EA546-A8FB-4369-9003-7670A6CD61CA.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s2_w2D4B3C898-E3D0-48DC-8FB0-E469C26929CE.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s2_w3C583BA99-979E-44D6-896A-34F4AA16A9F6.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s2_w46EB967BB-80C2-44EA-907C-4EBFEA1B296C.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s2_w57DF55EB9-1244-4A99-B087-BD3EE2D16EE1.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s2_w6FA5C9B84-0B76-4292-A81F-C833CE265F12.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s2_w74F8B0C4A-A2CA-4CA6-80AE-9EAB297E7B21.tif,Aurora kinase inhibitor
P015084,C16,CBK277972,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL/2022-03-15/973,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s3_w182534BDE-CF44-45DD-AC73-9BDB8FB96684.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s3_w2579FADA5-98F3-47C7-8FE1-E5A9C12FE300.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s3_w31612EA59-1EFE-40F0-9AA8-A08C795F7737.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s3_w41E6D250F-3145-4612-B85E-4FF85FE35568.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s3_w56B17D56D-4AEC-492A-88EA-49F52E1D79B8.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s3_w67B102070-3BE6-4CA5-9F1D-BCE42E770DDC.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s3_w711BF3439-6E61-4309-9D35-6B414DA2BDEE.tif,Aurora kinase inhibitor
P015084,C16,CBK277972,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL/2022-03-15/973,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s4_w106CA743A-3404-44B3-8E1F-B9F2769B5FC6.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s4_w23811C9D5-CCC2-4749-893B-52757FCB51EA.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s4_w33B891341-BE60-4A8A-8E61-8D15F3027B2D.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s4_w49997F0FF-AD30-4C48-9252-C5B19762E07C.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s4_w5CDCFACE1-64FE-4F26-B17F-25C1812F45DE.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s4_w6DC99BDA4-A831-4D6D-A8C1-0CF35235CAD0.tif,specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_C16_s4_w702A54536-45C3-453D-A1D0-27BA8B5DC91D.tif,Aurora kinase inhibitor
