plate,well,compound,path,nuclei,C1,C2,C3,C4,C5,C6,moa
P015076,H08,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s1_w1ADF2B7F1-F0BB-4BDE-BDB5-A37E5E4C2CB2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s1_w2A74A45D8-3575-4135-B922-C9047B4CA6FC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s1_w32EE79E90-CD1A-4F4A-AAB2-A11B54108D21.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s1_w453D72A78-0ACE-482F-9A99-A6C2661F0052.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s1_w56C6756E8-2584-43A0-BB20-54E4DFB1CAC9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s1_w6E33D0A9C-81FA-4522-9FE0-B8B8C4A9B776.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s1_w7CD633B17-CABC-4857-8B2E-7D5635CC1C45.tif,retinoid receptor agonist
P015076,H08,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s2_w1E0093678-7D6A-41F0-9075-E5F1D94B6A78.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s2_w2319EF9C0-C9CF-4F2C-A809-B49AE701ED40.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s2_w325290A6B-AC99-4063-984A-CFC59D0A4955.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s2_w43DAD6BB1-BF63-4E86-BBE5-6BD6453715F6.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s2_w557CA6E5C-8AA9-4375-8260-FB01641C1E75.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s2_w64BB45389-BF39-4EB1-B214-73FDEA143B1B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s2_w7D5B895F4-4429-4A77-BA2A-D561DCE67017.tif,retinoid receptor agonist
P015076,H08,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s3_w152F23FB8-CCFB-483F-8CD9-CAFA1323F697.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s3_w2CFE199F0-3801-4526-A358-842E1CE576E3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s3_w35B7EE398-5A93-4728-9047-B7A4549D27AF.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s3_w4B7D30020-99BA-42F4-B035-F782221DB749.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s3_w58DEC6237-316A-42D4-A141-3C00A3673388.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s3_w67F5BB2A7-933A-45FF-99B8-D624223F671C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s3_w7AEBD7ECE-2CCF-42D5-8B06-D56FA1405FC5.tif,retinoid receptor agonist
P015076,H08,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s4_w15E121E47-0807-4992-8079-220A2420A827.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s4_w254D19408-E38D-494A-A87E-9E99F638B83F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s4_w326CB5396-749A-4CCB-81A3-BF9968844D35.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s4_w447C30DA2-40F3-4BC5-A39A-A5CC57AE9E51.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s4_w559FEDC7B-96E2-4D69-ADD5-28DE8433E534.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s4_w69B34D7C8-5873-4213-9C3D-5089D8EBE9DE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s4_w781E9D11A-887F-47A0-B8FC-F02D6314388D.tif,retinoid receptor agonist
P015076,H08,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s5_w1EE5099A7-F14D-482B-A1DA-B0B5206B9AF4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s5_w201FEFD6C-F31D-48EB-9E00-5BEC9DAB623B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s5_w34D82D3F5-8C68-4198-AB86-64A63D1C5971.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s5_w4357B9531-FC26-4D9C-BCF5-22FAEF015742.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s5_w5004F2299-3449-4C52-822A-BC2BC75A92CB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s5_w630BFC0D3-544F-4902-8F6B-4ADC7F2C1D11.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H08_s5_w7AA8489E3-31BE-4FD6-8B1A-F2525F0D6C9B.tif,retinoid receptor agonist
P015076,I03,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s1_w14DEDA3D2-DF34-409E-AF32-6521BAA57176.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s1_w26346C92B-9778-4932-B6EE-C14F3B24648B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s1_w33DD0427D-16AA-4542-8720-A2FCCCFF3BF1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s1_w4932B1993-12EF-4754-9863-F90EB058CB38.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s1_w53F325938-1447-4381-92E9-C29CBF007EE5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s1_w6BE51130E-4A78-48DD-847C-36AE053943F1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s1_w7A6C3602D-E5FF-4DEE-8906-4BB66F0704BA.tif,retinoid receptor agonist
P015076,I03,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s2_w1475E1217-8B7F-4840-B94A-259C265A0B5D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s2_w265066CE0-5E98-4F51-ABAC-56320A449CFD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s2_w3C1AFB928-9331-4B40-A6B5-5ADCF8A9876E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s2_w4F635DF0D-2763-42CE-8B62-D0844829D101.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s2_w58A9D70A8-E264-4198-AA59-1F3DFAABF266.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s2_w64D90E375-68EF-47AF-BB96-D166F6A29F3F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s2_w7A954189B-702E-4A9E-946B-93FA00F202B2.tif,retinoid receptor agonist
P015076,I03,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s3_w1495A8CF5-50DE-4B10-A781-A19B642BBF9D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s3_w2C1E3A7FC-CDD9-44F1-BE0D-42EC29465336.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s3_w3B975D81E-25E2-48B5-85BC-498BE0B631CC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s3_w4A7C65299-DA27-451C-B466-7CB00284A497.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s3_w59C15E154-1FBC-4A1E-9C86-8FE25074F9D5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s3_w63F764DFF-F49D-4152-BC42-977EBA0BD00E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s3_w758F59EC3-6EF7-4325-825C-2188223AA9FD.tif,retinoid receptor agonist
P015076,I03,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s4_w123EA8449-C53D-43A6-86EB-F93C46505AC8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s4_w206076364-B098-4799-8415-1C7E16F5945D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s4_w3E568113E-DD7D-4890-AC18-2DB40563A29C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s4_w4866DA731-2B08-4A1C-9395-41BAE3995C2F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s4_w516DA7069-516C-4892-AD42-49F609ED73F4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s4_w640B020EC-5F7A-4664-83C6-41CB95FA82FA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s4_w76AADF8F7-25EF-4498-B3FF-0814ABAA235B.tif,retinoid receptor agonist
P015076,I03,CBK200601,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s5_w157F72C6E-1480-4103-959C-42D1412E3803.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s5_w24CCAE655-2126-4167-95C7-A32294A97738.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s5_w3AF15721C-CF5B-4507-AF8F-8A2A4AB93736.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s5_w40B783209-05EF-4837-8C4B-22E72DEB5B01.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s5_w5CFBFD8A6-04E3-4ED2-A74A-4CBDB26ACD5F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s5_w6FBE6EC83-2FD7-45E0-AD4C-409EDF5346EB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s5_w738852A3D-D19B-4F37-83DD-3DB30AF63603.tif,retinoid receptor agonist
P015076,K10,CBK277913,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s1_w1DBF97E38-4E1C-4E90-941C-97E4D348271C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s1_w280710C39-2797-4139-AF6B-731222357C59.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s1_w3D11771C3-6D8C-4A14-8352-A61D800C3F1F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s1_w4854F4687-1E26-4204-8051-4D38653CF0EB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s1_w5B15E2CB3-C27A-4671-99BA-772E9A17F7CB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s1_w62CF74DEF-17FD-4FF3-B126-2132F98A562B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s1_w7C7DB8692-089D-4C42-A78E-6073D65FAE12.tif,retinoid receptor agonist
P015076,K10,CBK277913,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s2_w1B7255132-A895-4516-B1E0-1C715B91379C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s2_w265EDA898-8C13-41D3-9614-6633D8578B09.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s2_w3C60531B9-C322-411B-AB76-F7F50735F97E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s2_w407433679-02BF-48C3-97A4-650F91776EA8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s2_w5729D1439-F365-4D42-A144-745FB6095552.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s2_w6F9359A39-AD87-4F8B-A26A-6A91835D3513.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s2_w736E25711-88E1-4CB4-94E3-1A821CDE46C2.tif,retinoid receptor agonist
P015076,K10,CBK277913,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s3_w18EA13F82-2D41-4FA6-B0EF-9683CE27E936.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s3_w2E6BD87DD-8F6E-48CF-947E-097A6629B791.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s3_w37F9E7836-A6A1-4616-984D-94B9F5D8788B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s3_w4F11B0ECC-AF6D-4C6C-BB98-DCAA1338F67A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s3_w586F96625-AD0D-4057-8442-95607B0ED3D0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s3_w6E0DD8766-117D-4907-B3E6-B0229D67C5F1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s3_w7E36586E5-211D-4750-AC42-83D4451EDEEF.tif,retinoid receptor agonist
P015076,K10,CBK277913,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s4_w101E286E1-C2E9-4C7A-9CD1-174F8A621E3A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s4_w247B2F762-941B-4921-A145-4A57DB5744CC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s4_w31A9071BD-F92E-45FC-ADF9-2FA9B8D7869D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s4_w46C7030D8-E266-48C6-95EF-6E866DBB2072.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s4_w5DAD93366-6A62-4730-9AF3-311E2DF943E3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s4_w66830FE17-ECC6-4E25-8BEB-D6582B2D72D5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_K10_s4_w7CDDBE024-A26D-47CA-8455-5F7E1965C96F.tif,retinoid receptor agonist
