plate,well,site,bf_site,compound,batch_id,path,moa
P015076,H08,s2,s1,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H08_s2_w5DE5095A9-1CE9-445A-A78F-AB4CB3ECDBD3.npy,retinoid receptor agonist
P015076,H08,s4,s2,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H08_s4_w573D23AF4-FF16-4250-8159-5D791C4DAE97.npy,retinoid receptor agonist
P015076,H08,s5,s3,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H08_s5_w5A6AFB5DD-B725-4220-8153-FE79D4DE39FA.npy,retinoid receptor agonist
P015076,H08,s6,s4,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H08_s6_w56D474DDF-4DCC-4EB1-9F9C-4E93E77C2B4F.npy,retinoid receptor agonist
P015076,H08,s8,s5,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H08_s8_w5B684CCE2-0987-4BA6-BF39-0A9AA784395C.npy,retinoid receptor agonist
P015076,H12,s2,s1,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H12_s2_w5AEB55B39-1CFB-4F77-9AF3-50A87C911D67.npy,glucocorticoid receptor agonist
P015076,H12,s4,s2,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H12_s4_w574EF4DFD-DE79-47FB-A82B-083ABD51E5A4.npy,glucocorticoid receptor agonist
P015076,H12,s5,s3,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H12_s5_w5CEC36E16-5CD5-4EF3-8D26-500D74C55DFA.npy,glucocorticoid receptor agonist
P015076,H12,s6,s4,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H12_s6_w54A260867-89B0-43B4-886C-6E4574F23722.npy,glucocorticoid receptor agonist
P015076,H12,s8,s5,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H12_s8_w5DE6F0626-7FB8-4AFC-AC6B-57499D36C47B.npy,glucocorticoid receptor agonist
P015076,H23,s2,s1,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H23_s2_w557C98365-BE27-49FC-8228-CE82550B36F6.npy,cyclooxygenase inhibitor
P015076,H23,s4,s2,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H23_s4_w5FB0DA07C-A2BA-4A64-A84B-62BEEF81007E.npy,cyclooxygenase inhibitor
P015076,H23,s5,s3,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H23_s5_w51F0779D8-5AFE-4161-AE8F-2F361CDE78A7.npy,cyclooxygenase inhibitor
P015076,H23,s6,s4,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H23_s6_w59E1EB04E-06B5-4AC8-8047-57C4662DE05B.npy,cyclooxygenase inhibitor
P015076,H23,s8,s5,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H23_s8_w5D12C894A-FB02-4FF8-A187-2FDA01539A61.npy,cyclooxygenase inhibitor
P015076,I03,s2,s1,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s2_w52802E35C-3BA1-4E27-839D-F65349452ABC.npy,retinoid receptor agonist
P015076,I03,s4,s2,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s4_w5612032B2-AAD2-46F3-A966-F6FDB84DD123.npy,retinoid receptor agonist
P015076,I03,s5,s3,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s5_w5DA80562F-F3A7-42BC-8010-EB48EE0F31D5.npy,retinoid receptor agonist
P015076,I03,s6,s4,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s6_w5ABB228A4-273C-43C1-B11F-7CBDDFB0DCF5.npy,retinoid receptor agonist
P015076,I03,s8,s5,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s8_w5C2E75FD3-1FE6-4E2E-A70C-DA17E5D466AA.npy,retinoid receptor agonist
P015076,K05,s2,s1,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_K05_s2_w5DAF0CB08-5FA0-4021-B7F6-2C02D43B2004.npy,glucocorticoid receptor agonist
P015076,K05,s4,s2,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_K05_s4_w561284328-1FB8-4C38-8C48-DE2E9C62AC81.npy,glucocorticoid receptor agonist
P015076,K05,s5,s3,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_K05_s5_w573145BCA-0710-4935-817B-4D97772022FA.npy,glucocorticoid receptor agonist
P015076,K05,s6,s4,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_K05_s6_w5AD44F711-0E5C-4372-805D-A0656685F333.npy,glucocorticoid receptor agonist
P015076,K05,s8,s5,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_K05_s8_w541F36FDD-8970-4934-B350-3DD483C00511.npy,glucocorticoid receptor agonist
P015076,M06,s2,s1,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M06_s2_w590D2910D-E137-49F5-A286-C621544FF65D.npy,retinoid receptor agonist
P015076,M06,s4,s2,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M06_s4_w5D1ED94F0-9E29-4EB3-ABAC-809CC95A0DFD.npy,retinoid receptor agonist
P015076,M06,s5,s3,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M06_s5_w56E4EF7DB-4AA8-45F6-90EE-A18E05D2D338.npy,retinoid receptor agonist
P015076,M06,s6,s4,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M06_s6_w5D9EB72EA-ECB1-45DD-AC7B-88BF3BD6C743.npy,retinoid receptor agonist
P015076,M06,s8,s5,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M06_s8_w5E4E4CE9E-7461-460E-9FB5-6D16145AB704.npy,retinoid receptor agonist
P015076,M15,s2,s1,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M15_s2_w576EE95CA-7706-43E0-9A10-D25FDBEEE078.npy,glucocorticoid receptor agonist
P015076,M15,s4,s2,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M15_s4_w5183CFA3C-65A4-4285-842F-33D6164EFDA0.npy,glucocorticoid receptor agonist
P015076,M15,s5,s3,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M15_s5_w5461EFD9E-446B-4163-A764-5C34DBDD0331.npy,glucocorticoid receptor agonist
P015076,M15,s6,s4,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M15_s6_w59C13EDFC-1CF4-424A-A6E7-6D7615F4C98E.npy,glucocorticoid receptor agonist
P015076,M15,s8,s5,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M15_s8_w507CE2DA6-23D1-48AD-A7AF-C5F8E6BE30C6.npy,glucocorticoid receptor agonist
P015077,E12,s2,s1,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_E12_s2_w56EB509C3-FC88-437D-856D-5E6CFB0314DE.npy,retinoid receptor agonist
P015077,E12,s4,s2,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_E12_s4_w589A877D0-8392-4B80-B714-78FA233CF466.npy,retinoid receptor agonist
P015077,E12,s5,s3,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_E12_s5_w5B6866556-3066-4876-8242-EBE588CD3645.npy,retinoid receptor agonist
P015077,E12,s6,s4,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_E12_s6_w54B253F35-A01F-4CBA-964D-8B0843C20360.npy,retinoid receptor agonist
P015077,E12,s8,s5,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_E12_s8_w504396492-6573-42AA-AC62-B9BCAAE9827A.npy,retinoid receptor agonist
P015077,F13,s2,s1,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_F13_s2_w53C612323-272B-4950-B463-610ED494B99F.npy,glucocorticoid receptor agonist
P015077,F13,s4,s2,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_F13_s4_w57F947AD5-35E0-4FF3-80E0-64C2D6AA4041.npy,glucocorticoid receptor agonist
P015077,F13,s5,s3,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_F13_s5_w5C58DE970-12A3-47C1-866C-26E11DC5395B.npy,glucocorticoid receptor agonist
P015077,F13,s6,s4,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_F13_s6_w586600E8C-DA78-456C-9F4A-39C644F7BD32.npy,glucocorticoid receptor agonist
P015077,F13,s8,s5,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_F13_s8_w5AA4EDDD2-3830-4CD2-B797-B2E407A5A434.npy,glucocorticoid receptor agonist
P015077,G05,s2,s1,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_G05_s2_w5DFAFCAE5-C9AE-4B37-AF19-D3DD78077B1B.npy,glucocorticoid receptor agonist
P015077,G05,s4,s2,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_G05_s4_w5E359ED07-9E38-4C30-ABCE-EA3FCF2C8811.npy,glucocorticoid receptor agonist
P015077,G05,s5,s3,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_G05_s5_w575EF0627-7394-4B60-A2C0-3C3E17649777.npy,glucocorticoid receptor agonist
P015077,G05,s6,s4,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_G05_s6_w5C021EAA8-226B-49E4-AA39-2B7369D752A4.npy,glucocorticoid receptor agonist
P015077,G05,s8,s5,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_G05_s8_w5182E9344-B9E8-4B33-A524-FEBCC93F4904.npy,glucocorticoid receptor agonist
P015077,H22,s2,s1,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_H22_s2_w54144BF14-6016-4FD0-B190-E5F4D6EFBD02.npy,retinoid receptor agonist
P015077,H22,s4,s2,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_H22_s4_w566544B4F-8388-4A67-BCE9-7F636ECEF217.npy,retinoid receptor agonist
P015077,H22,s5,s3,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_H22_s5_w5B8F1CE17-9E91-478B-863E-E77787B8D2EE.npy,retinoid receptor agonist
P015077,H22,s6,s4,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_H22_s6_w5AAAA07E0-0886-4792-B2D8-CD2FCBA71D1C.npy,retinoid receptor agonist
P015077,H22,s8,s5,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_H22_s8_w572C10D4C-B9EC-4DC4-932C-3A0DEA8F06D8.npy,retinoid receptor agonist
P015077,J11,s2,s1,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_J11_s2_w52845A02D-E05B-4040-9A76-26A9113F6159.npy,cyclooxygenase inhibitor
P015077,J11,s4,s2,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_J11_s4_w58EB374C6-08C7-40D3-B929-39B1C8CD32A3.npy,cyclooxygenase inhibitor
P015077,J11,s5,s3,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_J11_s5_w513328EAD-AE25-4BD3-9C07-DAB96D08A1D4.npy,cyclooxygenase inhibitor
P015077,J11,s6,s4,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_J11_s6_w5F345A635-25C9-4F9F-BA26-87200357A08C.npy,cyclooxygenase inhibitor
P015077,J11,s8,s5,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_J11_s8_w59471B91E-59C5-4EFD-B130-9B571B3BED71.npy,cyclooxygenase inhibitor
P015077,J19,s2,s1,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_J19_s2_w5B96E5868-0917-4107-9D39-177B883C3DB0.npy,glucocorticoid receptor agonist
P015077,J19,s4,s2,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_J19_s4_w5FCA35F2D-F133-4F8D-9337-F5A29DCDA068.npy,glucocorticoid receptor agonist
P015077,J19,s5,s3,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_J19_s5_w570A8278A-6FE5-4980-94C4-EF3D901BD113.npy,glucocorticoid receptor agonist
P015077,J19,s6,s4,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_J19_s6_w527268948-9D90-4329-BA12-3FDCAC405095.npy,glucocorticoid receptor agonist
P015077,J19,s8,s5,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_J19_s8_w570178C67-376A-4E06-971F-A2774D25AD8A.npy,glucocorticoid receptor agonist
P015077,L21,s2,s1,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_L21_s2_w53556BD9C-829A-441F-9230-3AB511BE7365.npy,cyclooxygenase inhibitor
P015077,L21,s4,s2,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_L21_s4_w565C871AC-2958-455D-A879-A7EEFFBDC1E9.npy,cyclooxygenase inhibitor
P015077,L21,s5,s3,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_L21_s5_w5E0AC59F0-69B2-473F-8EF7-F05A11AC21DF.npy,cyclooxygenase inhibitor
P015077,L21,s6,s4,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_L21_s6_w5CFD6F92B-550D-4766-9156-99750DD24262.npy,cyclooxygenase inhibitor
P015077,L21,s8,s5,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_L21_s8_w5275EFBD0-9FFD-4E16-BF96-32AFDDAD16C0.npy,cyclooxygenase inhibitor
P015077,N22,s2,s1,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_N22_s2_w5A37BB61A-606A-4061-A5DB-D400044C95E2.npy,cyclooxygenase inhibitor
P015077,N22,s4,s2,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_N22_s4_w5019B82E4-FEC1-4C60-8D1B-68BBDB1F7238.npy,cyclooxygenase inhibitor
P015077,N22,s5,s3,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_N22_s5_w51961C296-CD97-4C53-AE2F-B5C60CDD53E3.npy,cyclooxygenase inhibitor
P015077,N22,s6,s4,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_N22_s6_w596BE8B55-5BF1-42F2-9547-F3973AA0FC9D.npy,cyclooxygenase inhibitor
P015077,N22,s8,s5,CBK290981,BJ1898795,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_N22_s8_w5DAC81C28-9092-4247-ACBD-3EC70ECA66F2.npy,cyclooxygenase inhibitor
P015077,O17,s2,s1,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_O17_s2_w551D26A6F-E95C-4D80-A9FF-33F23062334E.npy,retinoid receptor agonist
P015077,O17,s4,s2,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_O17_s4_w568092952-4996-43BA-866E-AC1E8F5A56A2.npy,retinoid receptor agonist
P015077,O17,s5,s3,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_O17_s5_w5A5029095-069E-4F48-BFFB-6B30489C9374.npy,retinoid receptor agonist
P015077,O17,s6,s4,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_O17_s6_w5F484FE53-151C-4E2F-8D4A-6A41FA0E2138.npy,retinoid receptor agonist
P015077,O17,s8,s5,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_O17_s8_w500C2306D-57F3-4608-8BC5-C89CA5E15E11.npy,retinoid receptor agonist
P015080,B11,s2,s1,CBK290960,BJ1897582,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_B11_s2_w55CB92065-C4D9-4BB8-9DDB-815DD44E4753.npy,cyclooxygenase inhibitor
P015080,B11,s4,s2,CBK290960,BJ1897582,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_B11_s4_w5F7F43D67-4970-4D62-BEFB-EB5EBEEC07E0.npy,cyclooxygenase inhibitor
P015080,B11,s5,s3,CBK290960,BJ1897582,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_B11_s5_w5A7782313-7D98-478C-BA22-6FA544A68B36.npy,cyclooxygenase inhibitor
P015080,B11,s6,s4,CBK290960,BJ1897582,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_B11_s6_w5675E8B93-CA0B-430F-BA75-A55A6134CA9C.npy,cyclooxygenase inhibitor
P015080,B11,s8,s5,CBK290960,BJ1897582,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_B11_s8_w5F5861A2E-7DE6-4E4F-AA7E-AC254185F809.npy,cyclooxygenase inhibitor
P015080,D16,s2,s1,CBK200949,BJ1895967,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_D16_s2_w5FE9AE7BA-EF16-4D0F-A753-178FEE8D4151.npy,topoisomerase inhibitor
P015080,D16,s4,s2,CBK200949,BJ1895967,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_D16_s4_w5728116C4-C532-46C9-90BA-548BB1A6BF6B.npy,topoisomerase inhibitor
P015080,D16,s5,s3,CBK200949,BJ1895967,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_D16_s5_w5AE58F037-A5A1-441E-8A66-0AA068DA92B1.npy,topoisomerase inhibitor
P015080,D16,s6,s4,CBK200949,BJ1895967,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_D16_s6_w50A40F98E-BE38-4416-9863-52F3B6D0518F.npy,topoisomerase inhibitor
P015080,D16,s8,s5,CBK200949,BJ1895967,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_D16_s8_w5B3DCBE51-B7A5-41B2-B164-5E9394720357.npy,topoisomerase inhibitor
P015080,L23,s2,s1,CBK290960,BJ1897582,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_L23_s2_w5D3A07743-49D9-4800-AFA8-F97218D5B2D0.npy,cyclooxygenase inhibitor
P015080,L23,s4,s2,CBK290960,BJ1897582,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_L23_s4_w5C402E6F1-23C9-456F-B10D-1C12D98553ED.npy,cyclooxygenase inhibitor
P015080,L23,s5,s3,CBK290960,BJ1897582,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_L23_s5_w5E9EB1506-BB73-4220-9495-A52E3C9870F8.npy,cyclooxygenase inhibitor
P015080,L23,s6,s4,CBK290960,BJ1897582,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_L23_s6_w52DA2B9AA-6F7F-4C72-960A-1C221B73B878.npy,cyclooxygenase inhibitor
P015080,L23,s8,s5,CBK290960,BJ1897582,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_L23_s8_w56651AE37-CEEA-439A-B865-D96AE1A69F2C.npy,cyclooxygenase inhibitor
P015080,M23,s2,s1,CBK200949,BJ1895967,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015080-U2OS-48h-P3-L1_M23_s2_w5A83482D1-C5EF-4B1E-924C-91C52C956B20.npy,topoisomerase inhibitor
