plate,well,site,bf_site,compound,batch_id,path,moa
P015076,D02,s4,s2,CBK308541,BJ1896858,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_D02_s4_w52003ACFD-B1EE-455C-858A-3329529888DE.npy,phosphodiesterase inhibitor
P015076,D02,s5,s3,CBK308541,BJ1896858,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_D02_s5_w5A02FD740-948C-430A-A0B6-672E3D6A6FC4.npy,phosphodiesterase inhibitor
P015076,D02,s6,s4,CBK308541,BJ1896858,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_D02_s6_w55D5D2C33-68E3-4BD4-BDD4-20DEEF52CD28.npy,phosphodiesterase inhibitor
P015076,D02,s8,s5,CBK308541,BJ1896858,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_D02_s8_w5D2B803B7-A93C-44BA-8799-9ADAED7D98D4.npy,phosphodiesterase inhibitor
P015076,E20,s2,s1,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_E20_s2_w5C0FAFA01-1A05-4032-A783-832DE41F1331.npy,cyclooxygenase inhibitor
P015076,E20,s4,s2,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_E20_s4_w5625DCD62-D721-4D4D-B8C2-3E74D8BDC043.npy,cyclooxygenase inhibitor
P015076,E20,s5,s3,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_E20_s5_w5C89959A8-E93D-4241-982B-98F85557CF9C.npy,cyclooxygenase inhibitor
P015076,E20,s6,s4,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_E20_s6_w575467665-BFFE-4557-A879-78E4CECB4DDB.npy,cyclooxygenase inhibitor
P015076,E20,s8,s5,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_E20_s8_w520D7BFDD-51A5-4BC7-ADA1-2189800693CD.npy,cyclooxygenase inhibitor
P015076,F20,s2,s1,CBK308541,BJ1896858,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_F20_s2_w581E34B70-9CAD-4050-8CB8-3DEA634B82FB.npy,phosphodiesterase inhibitor
P015076,F20,s4,s2,CBK308541,BJ1896858,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_F20_s4_w51314927A-33CF-4FE5-AA9C-37AE0940D3B4.npy,phosphodiesterase inhibitor
P015076,F20,s5,s3,CBK308541,BJ1896858,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_F20_s5_w50A01AAFA-9BDB-4A56-A166-5F2902BCFB11.npy,phosphodiesterase inhibitor
P015076,F20,s6,s4,CBK308541,BJ1896858,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_F20_s6_w5261EEFE9-5D1C-4726-B0F5-B0C271E564A7.npy,phosphodiesterase inhibitor
P015076,F20,s8,s5,CBK308541,BJ1896858,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_F20_s8_w53BDA1E17-A050-407F-9D16-8E30402086D8.npy,phosphodiesterase inhibitor
P015076,F22,s2,s1,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_F22_s2_w5A7F4C54C-FE9B-49DC-827D-FB70B957CA58.npy,glucocorticoid receptor agonist
P015076,F22,s4,s2,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_F22_s4_w53F16F4C5-E2E2-4E50-A114-8E47F4B90538.npy,glucocorticoid receptor agonist
P015076,F22,s5,s3,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_F22_s5_w59361D595-2804-453C-8F6D-F7BB085E8F87.npy,glucocorticoid receptor agonist
P015076,F22,s6,s4,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_F22_s6_w5D4765DFC-84B2-40A8-BF85-CCBC66A0CD6B.npy,glucocorticoid receptor agonist
P015076,F22,s8,s5,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_F22_s8_w56C57E84F-9C29-4E5A-9559-B1E673A9534D.npy,glucocorticoid receptor agonist
P015076,H08,s2,s1,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H08_s2_w5DE5095A9-1CE9-445A-A78F-AB4CB3ECDBD3.npy,retinoid receptor agonist
P015076,H08,s4,s2,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H08_s4_w573D23AF4-FF16-4250-8159-5D791C4DAE97.npy,retinoid receptor agonist
P015076,H08,s5,s3,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H08_s5_w5A6AFB5DD-B725-4220-8153-FE79D4DE39FA.npy,retinoid receptor agonist
P015076,H08,s6,s4,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H08_s6_w56D474DDF-4DCC-4EB1-9F9C-4E93E77C2B4F.npy,retinoid receptor agonist
P015076,H08,s8,s5,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H08_s8_w5B684CCE2-0987-4BA6-BF39-0A9AA784395C.npy,retinoid receptor agonist
P015076,H12,s2,s1,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H12_s2_w5AEB55B39-1CFB-4F77-9AF3-50A87C911D67.npy,glucocorticoid receptor agonist
P015076,H12,s4,s2,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H12_s4_w574EF4DFD-DE79-47FB-A82B-083ABD51E5A4.npy,glucocorticoid receptor agonist
P015076,H12,s5,s3,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H12_s5_w5CEC36E16-5CD5-4EF3-8D26-500D74C55DFA.npy,glucocorticoid receptor agonist
P015076,H12,s6,s4,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H12_s6_w54A260867-89B0-43B4-886C-6E4574F23722.npy,glucocorticoid receptor agonist
P015076,H12,s8,s5,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H12_s8_w5DE6F0626-7FB8-4AFC-AC6B-57499D36C47B.npy,glucocorticoid receptor agonist
P015076,H20,s2,s1,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H20_s2_w5804D9800-527C-44CD-965B-906E103D4BCF.npy,glucocorticoid receptor agonist
P015076,H20,s4,s2,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H20_s4_w5441B2FB4-A183-40E0-A94E-1B23B2DE2D1C.npy,glucocorticoid receptor agonist
P015076,H20,s5,s3,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H20_s5_w568FB26D6-FDCE-4354-AA50-132D78937222.npy,glucocorticoid receptor agonist
P015076,H20,s6,s4,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H20_s6_w502AC098D-B62E-425C-9C89-F4B291FBDAC8.npy,glucocorticoid receptor agonist
P015076,H20,s8,s5,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_H20_s8_w5AB117CBE-53D0-43E0-8F41-90918BFAFBBD.npy,glucocorticoid receptor agonist
P015076,I03,s2,s1,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s2_w52802E35C-3BA1-4E27-839D-F65349452ABC.npy,retinoid receptor agonist
P015076,I03,s4,s2,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s4_w5612032B2-AAD2-46F3-A966-F6FDB84DD123.npy,retinoid receptor agonist
P015076,I03,s5,s3,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s5_w5DA80562F-F3A7-42BC-8010-EB48EE0F31D5.npy,retinoid receptor agonist
P015076,I03,s6,s4,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s6_w5ABB228A4-273C-43C1-B11F-7CBDDFB0DCF5.npy,retinoid receptor agonist
P015076,I03,s8,s5,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_I03_s8_w5C2E75FD3-1FE6-4E2E-A70C-DA17E5D466AA.npy,retinoid receptor agonist
P015076,J21,s2,s1,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_J21_s2_w549FE5D7F-C57B-49EE-A60B-3926F7C73DE1.npy,glucocorticoid receptor agonist
P015076,J21,s4,s2,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_J21_s4_w5257475F9-4CEA-4930-ACEA-08F58CDED4E4.npy,glucocorticoid receptor agonist
P015076,J21,s5,s3,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_J21_s5_w5ACAD0ECD-AB92-457D-9046-4EF8D6F1D57F.npy,glucocorticoid receptor agonist
P015076,J21,s6,s4,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_J21_s6_w57A2B4B3A-D86E-4D9A-9786-D940DF3E5347.npy,glucocorticoid receptor agonist
P015076,J21,s8,s5,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_J21_s8_w5842448DF-C585-4ED6-8E4D-987DC3C6D1BD.npy,glucocorticoid receptor agonist
P015076,K05,s2,s1,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_K05_s2_w5DAF0CB08-5FA0-4021-B7F6-2C02D43B2004.npy,glucocorticoid receptor agonist
P015076,K05,s4,s2,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_K05_s4_w561284328-1FB8-4C38-8C48-DE2E9C62AC81.npy,glucocorticoid receptor agonist
P015076,K05,s5,s3,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_K05_s5_w573145BCA-0710-4935-817B-4D97772022FA.npy,glucocorticoid receptor agonist
P015076,K05,s6,s4,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_K05_s6_w5AD44F711-0E5C-4372-805D-A0656685F333.npy,glucocorticoid receptor agonist
P015076,K05,s8,s5,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_K05_s8_w541F36FDD-8970-4934-B350-3DD483C00511.npy,glucocorticoid receptor agonist
P015076,M06,s2,s1,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M06_s2_w590D2910D-E137-49F5-A286-C621544FF65D.npy,retinoid receptor agonist
P015076,M06,s4,s2,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M06_s4_w5D1ED94F0-9E29-4EB3-ABAC-809CC95A0DFD.npy,retinoid receptor agonist
P015076,M06,s5,s3,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M06_s5_w56E4EF7DB-4AA8-45F6-90EE-A18E05D2D338.npy,retinoid receptor agonist
P015076,M06,s6,s4,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M06_s6_w5D9EB72EA-ECB1-45DD-AC7B-88BF3BD6C743.npy,retinoid receptor agonist
P015076,M06,s8,s5,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M06_s8_w5E4E4CE9E-7461-460E-9FB5-6D16145AB704.npy,retinoid receptor agonist
P015076,M15,s2,s1,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M15_s2_w576EE95CA-7706-43E0-9A10-D25FDBEEE078.npy,glucocorticoid receptor agonist
P015076,M15,s4,s2,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M15_s4_w5183CFA3C-65A4-4285-842F-33D6164EFDA0.npy,glucocorticoid receptor agonist
P015076,M15,s5,s3,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M15_s5_w5461EFD9E-446B-4163-A764-5C34DBDD0331.npy,glucocorticoid receptor agonist
P015076,M15,s6,s4,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M15_s6_w59C13EDFC-1CF4-424A-A6E7-6D7615F4C98E.npy,glucocorticoid receptor agonist
P015076,M15,s8,s5,CBK307994,BJ1896020,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_M15_s8_w507CE2DA6-23D1-48AD-A7AF-C5F8E6BE30C6.npy,glucocorticoid receptor agonist
P015076,O19,s2,s1,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_O19_s2_w5925FA7E8-9FCE-4B54-A93A-E0FDF112FFA2.npy,cyclooxygenase inhibitor
P015076,O19,s4,s2,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_O19_s4_w5A187B18A-9D69-488F-ABD2-02EC49DF26A9.npy,cyclooxygenase inhibitor
P015076,O19,s5,s3,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_O19_s5_w59757369F-2AFF-430A-8811-5332AB2CBBEF.npy,cyclooxygenase inhibitor
P015076,O19,s6,s4,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_O19_s6_w53DA8C8B2-BD53-4B51-8AAF-95335F03865B.npy,cyclooxygenase inhibitor
P015076,O19,s8,s5,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015076-U2OS-48h-P1-L1_O19_s8_w5BC98514C-1379-4281-AB51-9605CEA3DC21.npy,cyclooxygenase inhibitor
P015077,B20,s2,s1,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_B20_s2_w500CADA26-8112-4148-A4B0-DCA3DB5B937F.npy,cyclooxygenase inhibitor
P015077,B20,s4,s2,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_B20_s4_w5C42EFA6F-6A4B-4232-A869-BD2DAB671D6F.npy,cyclooxygenase inhibitor
P015077,B20,s5,s3,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_B20_s5_w50C04022D-A4E5-477B-8C69-8B3785F574FD.npy,cyclooxygenase inhibitor
P015077,B20,s6,s4,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_B20_s6_w52D0B532E-C2DB-466F-8AFE-630C446111A0.npy,cyclooxygenase inhibitor
P015077,B20,s8,s5,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_B20_s8_w59C831810-BF01-4159-9552-7632C028F799.npy,cyclooxygenase inhibitor
P015077,C05,s2,s1,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_C05_s2_w545E288D0-6B38-4ECE-A7A0-714E97C416ED.npy,glucocorticoid receptor agonist
P015077,C05,s4,s2,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_C05_s4_w5CD1DBF14-4703-42AB-A732-95206DB7D28F.npy,glucocorticoid receptor agonist
P015077,C05,s5,s3,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_C05_s5_w58C7294C2-EF5E-4F0B-A80A-350145C8BAFC.npy,glucocorticoid receptor agonist
P015077,C05,s6,s4,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_C05_s6_w59881274D-F93E-49D0-9C95-78C9A2FFB961.npy,glucocorticoid receptor agonist
P015077,C05,s8,s5,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_C05_s8_w57C8D7D22-3AA0-4B67-ABCD-8B26F5C4F768.npy,glucocorticoid receptor agonist
P015077,D06,s2,s1,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_D06_s2_w53AB90FC3-0FAB-4351-A988-8F4F1EE9D5B1.npy,cyclooxygenase inhibitor
P015077,D06,s4,s2,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_D06_s4_w5588DF885-AEDF-4622-A5FC-A735AA34B307.npy,cyclooxygenase inhibitor
P015077,D06,s5,s3,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_D06_s5_w53E5CDEFC-58C5-4B2B-840E-38D2B84557B5.npy,cyclooxygenase inhibitor
P015077,D06,s6,s4,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_D06_s6_w55F3F0B62-1071-4C66-8317-58AC37A6EADF.npy,cyclooxygenase inhibitor
P015077,D06,s8,s5,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_D06_s8_w57904CE8A-731C-4E36-A986-E1AD30FEF2D8.npy,cyclooxygenase inhibitor
P015077,E12,s2,s1,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_E12_s2_w56EB509C3-FC88-437D-856D-5E6CFB0314DE.npy,retinoid receptor agonist
P015077,E12,s4,s2,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_E12_s4_w589A877D0-8392-4B80-B714-78FA233CF466.npy,retinoid receptor agonist
P015077,E12,s5,s3,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_E12_s5_w5B6866556-3066-4876-8242-EBE588CD3645.npy,retinoid receptor agonist
P015077,E12,s6,s4,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_E12_s6_w54B253F35-A01F-4CBA-964D-8B0843C20360.npy,retinoid receptor agonist
P015077,E12,s8,s5,CBK200601,BJ1898251,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_E12_s8_w504396492-6573-42AA-AC62-B9BCAAE9827A.npy,retinoid receptor agonist
P015077,E20,s2,s1,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_E20_s2_w578591856-EE36-4CA3-ABEA-70340C161B8B.npy,glucocorticoid receptor agonist
P015077,E20,s4,s2,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_E20_s4_w5D185716C-36C9-490A-B6B6-D6C9127D5733.npy,glucocorticoid receptor agonist
P015077,E20,s5,s3,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_E20_s5_w578AA244A-2584-44EE-A79B-534BC7A11633.npy,glucocorticoid receptor agonist
P015077,E20,s6,s4,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_E20_s6_w53C119708-284A-4B5D-87DB-8E1B5DBBAB0E.npy,glucocorticoid receptor agonist
P015077,E20,s8,s5,CBK041854,BJ1898806,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_E20_s8_w54C47F4F4-C524-4DDC-B3A3-0CF2C5F6BB89.npy,glucocorticoid receptor agonist
P015077,F12,s2,s1,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_F12_s2_w593E7F467-979D-422B-AB14-E079B4748CB2.npy,cyclooxygenase inhibitor
P015077,F12,s4,s2,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_F12_s4_w57FEAF0B2-32B5-4503-A0C5-7D48DED52F49.npy,cyclooxygenase inhibitor
P015077,F12,s5,s3,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_F12_s5_w5A78F60BE-0852-463B-B931-08930D39D2E0.npy,cyclooxygenase inhibitor
P015077,F12,s6,s4,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_F12_s6_w5988D34F5-847D-4198-8FEE-455E22F1CE24.npy,cyclooxygenase inhibitor
P015077,F12,s8,s5,CBK308624,BJ1896979,/scratch3-shared/phil/grit_based_numpy_data/fl/specs935-v1-FA-P015077-U2OS-48h-P1-L2_F12_s8_w55FC65BE1-FF9E-43FC-95C4-7A0FE54435CE.npy,cyclooxygenase inhibitor
