plate,well,site,compound,path,moa
bfmoalive57-AG-48h-P3-L2,M12,s1,c5,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M12_s1_w1CD577986-F979-45D6-8ACD-EED8B8ABB0F4.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,M11,s2,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M11_s2_w10EBD700E-D3D0-4E1F-85BB-2F21D68C6FCD.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G22,s3,c12,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G22_s3_w1A746B371-1EE9-4058-9B1D-DE67D7E643AC.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,K04,s5,c50,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K04_s5_w1EAF10208-6EC1-4345-A55C-3EE38A0578EC.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N20,s2,c34,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N20_s2_w13C3F0850-1046-4EA9-BF72-D242E8AE88A8.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,E08,s4,c6,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E08_s4_w14A1D7837-E854-467A-9C21-3103D6B59054.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K22,s1,c53,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K22_s1_w18A0F24E6-77DD-4710-BA1A-87B1520EA5FC.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,C18,s1,c37,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C18_s1_w115EEB956-2F5C-484F-88CE-F602FEDAF1FF.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,E23,s5,c37,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E23_s5_w13A5328B9-192B-4A2A-AEAF-9EA1A745C83A.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,M17,s3,c20,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M17_s3_w17E1EB897-BA97-4A96-91D2-958E42DAE782.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,L10,s3,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L10_s3_w17E3EE5AA-ADA5-4A47-8B3A-8CCFC6DA38CC.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,N08,s2,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N08_s2_w1DF214BEF-8BF6-4C19-80D3-2D1B0918617F.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,N03,s1,c57,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N03_s1_w19074A06E-EB6D-4A98-8B86-A4D24EFDAB47.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,C23,s3,c6,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C23_s3_w17000C04F-4E82-48EB-B7DD-DACBA203B02B.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H19,s1,c46,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H19_s1_w18F9F7357-8037-459F-B8BE-D6AE73E3E54F.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,L11,s5,c48,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L11_s5_w1B8050751-6956-4B88-A8CC-E56390A83620.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I18,s4,c11,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I18_s4_w16B5FB97A-6990-4AE6-B3CB-AC3B27AE6EAE.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,K17,s3,c34,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K17_s3_w1EFDF4AD3-DF4E-4282-9168-51806098CB1B.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O06,s2,c37,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O06_s2_w155376859-46E5-4877-AE34-F85EE1729A81.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,F06,s5,c36,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F06_s5_w12240BC06-7CB3-46DD-81ED-C9A4EF2BA3A4.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,D13,s2,c15,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D13_s2_w17B48AAB2-BF49-4F9C-B59F-DAD698E1097E.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,C22,s5,c31,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C22_s5_w1F1029C21-765C-4EA8-9882-61042DF1A7AD.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O14,s2,c35,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O14_s2_w126F1B2A0-2470-41E9-B1E1-86C3CEDF3ACF.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B13,s5,c26,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B13_s5_w117EB9370-76C6-48A5-BEE7-C800E431292A.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,M21,s2,c17,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M21_s2_w118DE57F0-DE6B-49DA-A182-F2E98BE338E9.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B02,s1,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B02_s1_w126152C31-5721-4542-9C95-F86D750ACB83.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,C08,s2,c20,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C08_s2_w17E7B7F1C-442F-4409-8DA9-D11F760EDD2F.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O14,s1,c35,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O14_s1_w14917719F-7A2F-4E86-AC1B-FCED95799715.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N14,s5,c37,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N14_s5_w15AB41A84-4FA8-4111-A06D-3D7470B575D4.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B02,s3,c47,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B02_s3_w155CD688D-E965-4461-947B-F86ABA180BA8.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,F15,s3,c12,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F15_s3_w13AB04423-AD43-4C20-8B7B-8AE210C37E33.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,D03,s3,c14,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D03_s3_w1553151AE-626C-4643-BCC2-57BC483B1A82.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K17,s2,c34,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K17_s2_w19D37E42D-E0A7-4A35-BAC3-5B2F5CF5B1EF.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,D19,s5,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D19_s5_w1AEA27F97-13E6-4EFE-860D-45F596802D3F.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L17,s4,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L17_s4_w1C76F99FB-60D7-4F77-8A24-2C1116AF9063.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,O04,s3,c48,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O04_s3_w10B15A0FD-C2FC-4C19-8F9B-88FFA6AC32D0.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G15,s3,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G15_s3_w159164512-CD89-4E52-83B9-AF0F89A55F00.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I05,s2,c17,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I05_s2_w19875D033-55C9-48F5-A77E-013EC4EA09AD.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,H22,s3,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H22_s3_w122D47133-A241-4307-9670-A8F7DC5AC7E6.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I05,s3,c17,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I05_s3_w199033BC3-B4E5-40D7-A031-00826F6D7A16.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D02,s2,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D02_s2_w17046FA32-70BF-4201-BDCC-813F56BE18BD.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,F13,s2,c35,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F13_s2_w1736CD3C0-4329-46F6-A874-6E1A0CE6DCC0.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,F15,s2,c12,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F15_s2_w11D4F9FA7-CAB1-477F-8FAE-E66A5B2ED72E.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,D06,s4,c2,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D06_s4_w1810A2C18-BD69-425B-A6C0-318847251839.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,D11,s3,c24,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D11_s3_w130215386-14DF-4639-8D2D-DFFD93F30C5A.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,H02,s3,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H02_s3_w1EF4C8F78-F389-4634-8D9C-A9DE4A6E80A7.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,O09,s4,c19,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O09_s4_w1ECB849C8-52CF-49E6-96D6-05C155B811C5.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I14,s1,c31,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I14_s1_w1F6B1D950-5C93-470A-9961-6E803D861991.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C02,s3,c26,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C02_s3_w19D5A06BC-7BEE-4C35-A947-BF0C8C575026.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,I04,s4,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I04_s4_w1E7C243FE-8AB0-495E-AF5A-A2999ADCBC67.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,F18,s4,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F18_s4_w12F2F37ED-598B-4CB0-B9B7-70FF01789003.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,N20,s5,c34,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N20_s5_w151C7149F-8900-4B45-B0DC-7AE24D409BCE.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,N13,s2,c53,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N13_s2_w10EDADCF4-2F45-43B9-8D27-9CC1E34B6D0F.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,C15,s3,c13,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C15_s3_w1337418A2-281F-40CE-9F5A-84DD657DCB56.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,D19,s2,c27,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D19_s2_w1C942E1DD-4013-4053-908E-2DF9C22E8066.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,H11,s1,c32,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_H11_s1_w1FD7D0A1B-5AB8-47D7-B832-00DFEB366E91.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I22,s3,c26,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I22_s3_w16397FBDA-EF5B-43F7-86F9-AA8CF5D5DDA4.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,K03,s1,c41,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K03_s1_w167E8E95A-9C55-428A-AC88-59B1DA2FF72D.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,E09,s5,c20,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E09_s5_w17F3459AB-AB3D-46F0-95A0-7DD482EF1604.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,G06,s2,c41,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G06_s2_w110116519-F7F3-4D7E-9F8C-003F04A76830.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,F04,s2,c53,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F04_s2_w1DAB17526-08E3-4389-8857-F59034C41706.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,F22,s2,c34,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_F22_s2_w1AC4D6941-3F49-42D5-9139-758514B2D358.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,B18,s4,c36,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B18_s4_w1DF60504A-E387-4895-B9B9-C153410433E6.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,L10,s2,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L10_s2_w16AB62915-6D39-443B-BD8C-17708957AAC9.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G07,s1,c49,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G07_s1_w110981ACA-EDEF-48E4-9905-6EB050D83436.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,C21,s3,c24,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_C21_s3_w1776D2B20-3DD6-47E4-9A38-E6BA24A12D89.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,E07,s3,c11,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_E07_s3_w16149D433-97F8-43C0-8CA2-CD9CE931F678.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,L19,s2,c36,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L19_s2_w1202C5F05-305B-4889-A790-711F8405E74D.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O04,s4,c48,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O04_s4_w134086BCB-EC3A-478E-AAB7-08B03846400B.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,G15,s4,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G15_s4_w1468F3F2F-64A8-4F24-A6B2-423CE9054652.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L17,s2,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L17_s2_w129989280-3041-49A4-BD4A-7172FB21C5B4.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,K21,s3,c33,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_K21_s3_w1AB3E1F1D-47B3-4EB2-B9FD-EEE611F61122.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B12,s1,c12,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B12_s1_w12C070786-C987-4487-905D-C5C0374F5332.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,J07,s3,c32,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_J07_s3_w129455A64-E8D1-485C-9565-5863BF5C6E09.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,G11,s1,c18,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_G11_s1_w146643794-1285-4A8E-8B9D-E7D891CC7B9D.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,L14,s3,c55,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L14_s3_w1B5A18F1E-BDF9-4B45-9E4F-C64974E08132.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,B18,s2,c36,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B18_s2_w1358FA470-DFC4-4A41-AEBE-74EB9DE3F797.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,B12,s3,c12,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_B12_s3_w1051E8580-1A85-465B-9676-9AE2A11E8F23.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,N09,s1,c35,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_N09_s1_w16DAB3845-2F5E-471B-8600-5CC3295FC6ED.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,O07,s2,c7,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_O07_s2_w1D71947F6-7513-4920-80EB-69BD35436F8E.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L09,s4,c53,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L09_s4_w13B2B8FF7-41F4-4473-A6DB-B3BA85E9082D.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,L11,s1,c48,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_L11_s1_w1080845EE-F490-43A1-97C6-B661989C7C2D.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,I04,s1,c56,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I04_s1_w134703290-3803-451B-B8DC-378A22FE16FF.npy,protein synthesis inhibitor
bfmoalive57-AG-48h-P3-L2,I16,s2,c18,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_I16_s2_w15D98E176-1683-4D30-837D-0E6B04F7C935.npy,PARP inhibitor
bfmoalive57-AG-48h-P3-L2,D09,s2,c29,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_D09_s2_w151D83950-46CD-4A11-80CA-5B495FFCC95D.npy,HDAC inhibitor
bfmoalive57-AG-48h-P3-L2,M09,s5,c10,/scratch2-shared/phil/bf_moa_live/AG-48h-P3-L2_final_time_point/numpy_data/bf/bfmoalive57-AG-48h-P3-L2_M09_s5_w130F1493D-7A3E-4AAC-8C83-47FE7BF68C20.npy,protein synthesis inhibitor
